GlobalEventID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1_private_code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2_private_code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,Action_private_code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
952349181,20191021,201910,2019,2019.7973,SGP,SINGAPORE,SGP,,,,,,,,MYS,MALAYSIA,MYS,,,,,,,,0,42,42,4,1,1.9,7,1,7,-8.47457627118644,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20201020084500,https://www.straitstimes.com/singapore/courts-crime/lawyer-who-left-singapore-after-33m-went-missing-faces-19-more-charges-total
952349182,20191021,201910,2019,2019.7973,TUR,TURKEY,TUR,,,,,,,,,,,,,,,,,,0,36,36,3,1,4.0,2,1,2,2.59593679458239,4,"Fatih, Ankara, Turkey",TU,TU68,27528,39.9455,32.873000000000005,-776441,0,,,,,,,,4,"Fatih, Ankara, Turkey",TU,TU68,27528,39.9455,32.873000000000005,-776441,20201020084500,https://www.hurriyetdailynews.com/restored-sections-of-harem-open-to-visitors-159277
952349183,20191021,201910,2019,2019.7973,TUR,TURKEY,TUR,,,,,,,,,,,,,,,,,,0,40,40,4,1,1.0,4,1,4,2.59593679458239,4,"Fatih, Ankara, Turkey",TU,TU68,27528,39.9455,32.873000000000005,-776441,0,,,,,,,,4,"Fatih, Ankara, Turkey",TU,TU68,27528,39.9455,32.873000000000005,-776441,20201020084500,https://www.hurriyetdailynews.com/restored-sections-of-harem-open-to-visitors-159277
952349184,20191021,201910,2019,2019.7973,TWN,TAIWAN,TWN,,,,,,,,,,,,,,,,,,1,17,17,1,1,0.0,4,1,4,-0.51085568326947,4,"Guancha, Guangdong, China",CH,CH30,13163,25.0816,113.96,11454189,0,,,,,,,,4,"Guancha, Guangdong, China",CH,CH30,13163,25.0816,113.96,11454189,20201020084500,https://www.businessinsider.in/international/news/chinese-military-beefs-up-coastal-forces-as-it-prepares-for-possible-invasion-of-taiwan/articleshow/78762923.cms
952349185,20191021,201910,2019,2019.7973,USA,UNITED STATES,USA,,,,,,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,1,42,42,4,1,1.9,1,1,1,1.14942528735632,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20201020084500,https://www.fox43.com/article/news/politics/elections/vice-president-pence-calls-for-pennsylvanians-to-get-out-the-vote/521-2e5eeb50-4310-4148-a04b-a4bd392af258
952349186,20191021,201910,2019,2019.7973,USAGOV,JOE BIDEN,USA,,,,,GOV,,,GOV,PRESIDENT,,,,,,GOV,,,1,43,43,4,1,2.8,3,1,3,1.14942528735632,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20201020084500,https://www.fox43.com/article/news/politics/elections/vice-president-pence-calls-for-pennsylvanians-to-get-out-the-vote/521-2e5eeb50-4310-4148-a04b-a4bd392af258
952349187,20191021,201910,2019,2019.7973,USAGOV,JOE BIDEN,USA,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,43,43,4,1,2.8,1,1,1,1.14942528735632,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20201020084500,https://www.fox43.com/article/news/politics/elections/vice-president-pence-calls-for-pennsylvanians-to-get-out-the-vote/521-2e5eeb50-4310-4148-a04b-a4bd392af258
952349188,20191021,201910,2019,2019.7973,USAGOV,UNITED STATES,USA,,,,,GOV,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,1,42,42,4,1,1.9,1,1,1,1.14942528735632,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20201020084500,https://www.fox43.com/article/news/politics/elections/vice-president-pence-calls-for-pennsylvanians-to-get-out-the-vote/521-2e5eeb50-4310-4148-a04b-a4bd392af258
952349189,20191021,201910,2019,2019.7973,USAGOV,JOE BIDEN,USA,,,,,GOV,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,43,43,4,1,2.8,1,1,1,1.14942528735632,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20201020084500,https://www.fox43.com/article/news/politics/elections/vice-president-pence-calls-for-pennsylvanians-to-get-out-the-vote/521-2e5eeb50-4310-4148-a04b-a4bd392af258
952349190,20200920,202009,2020,2020.7123,BUS,COMPANIES,,,,,,BUS,,,JUD,JUDGE,,,,,,JUD,,,1,30,30,3,1,4.0,5,1,5,0.0,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201020084500,https://www.washingtontimes.com/news/2020/oct/20/after-lawsuit-city-to-pay-millions-for-emergency-r/
952349191,20200920,202009,2020,2020.7123,BUS,COMPANIES,,,,,,BUS,,,JUD,JUDGE,,,,,,JUD,,,1,30,30,3,1,4.0,10,2,10,0.0,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20201020084500,https://www.sfgate.com/news/article/After-lawsuit-city-to-pay-millions-for-emergency-15660201.php
952349192,20200920,202009,2020,2020.7123,CAN,CANADA,CAN,,,,,,,,FRAGOV,FRANCE,FRA,,,,,GOV,,,1,12,12,1,1,-0.4,2,1,2,-4.2971147943523595,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,1,France,FR,FR,,46.0,2.0,FR,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20201020084500,https://www.ctvnews.ca/politics/we-want-answers-mps-hold-emergency-debate-over-handling-of-n-s-lobster-dispute-1.5150837
952349193,20200920,202009,2020,2020.7123,CAN,CANADA,CAN,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,12,12,1,1,-0.4,2,1,2,-4.2971147943523595,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,1,France,FR,FR,,46.0,2.0,FR,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20201020084500,https://www.ctvnews.ca/politics/we-want-answers-mps-hold-emergency-debate-over-handling-of-n-s-lobster-dispute-1.5150837
952349194,20200920,202009,2020,2020.7123,CAN,NOVA SCOTIA,CAN,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,12,12,1,1,-0.4,6,1,6,-4.2971147943523595,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,20201020084500,https://www.ctvnews.ca/politics/we-want-answers-mps-hold-emergency-debate-over-handling-of-n-s-lobster-dispute-1.5150837
952349195,20200920,202009,2020,2020.7123,CHN,CHINA,CHN,,,,,,,,GOV,REGULATOR,,,,,,GOV,,,1,172,172,17,4,-5.0,2,1,2,-0.8474576271186399,1,Sweden,SW,SW,,62.0,15.0,SW,1,Sweden,SW,SW,,62.0,15.0,SW,1,Sweden,SW,SW,,62.0,15.0,SW,20201020084500,https://www.standardmedia.co.ke/business/sci-tech/article/2001390809/sweden-bans-huawei-zte-from-upcoming-5g-networks
952349196,20200920,202009,2020,2020.7123,CHN,CHINA,CHN,,,,,,,,SWEGOV,SWEDEN,SWE,,,,,GOV,,,1,172,172,17,4,-5.0,8,1,8,-0.8474576271186399,1,Sweden,SW,SW,,62.0,15.0,SW,1,Sweden,SW,SW,,62.0,15.0,SW,1,Sweden,SW,SW,,62.0,15.0,SW,20201020084500,https://www.standardmedia.co.ke/business/sci-tech/article/2001390809/sweden-bans-huawei-zte-from-upcoming-5g-networks
952349197,20200920,202009,2020,2020.7123,DEU,BRUNSWICK,DEU,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,5,1,5,-9.38775510204083,0,,,,,,,,0,,,,,,,,0,,,,,,,,20201020084500,https://thebrunswicknews.com/news/local_news/cops-strip-club-shooter-faces-attempted-murder/article_d913d990-c53e-5185-b990-66ad8c8a3c24.html
952349198,20200920,202009,2020,2020.7123,JUD,JUDGE,,,,,,JUD,,,BUS,COMPANIES,,,,,,BUS,,,1,30,30,3,1,4.0,2,1,2,0.0,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201020084500,https://www.washingtontimes.com/news/2020/oct/20/after-lawsuit-city-to-pay-millions-for-emergency-r/
952349199,20200920,202009,2020,2020.7123,JUD,JUDGE,,,,,,JUD,,,BUS,COMPANIES,,,,,,BUS,,,1,30,30,3,1,4.0,3,1,3,0.0,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20201020084500,https://www.washingtontimes.com/news/2020/oct/20/after-lawsuit-city-to-pay-millions-for-emergency-r/
952349200,20200920,202009,2020,2020.7123,JUD,JUDGE,,,,,,JUD,,,BUS,COMPANIES,,,,,,BUS,,,1,30,30,3,1,4.0,10,2,10,0.0,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20201020084500,https://www.sfgate.com/news/article/After-lawsuit-city-to-pay-millions-for-emergency-15660201.php
952349201,20201013,202010,2020,2020.7753,CHNGOV,CHINA,CHN,,,,,GOV,,,,,,,,,,,,,1,71,71,7,2,7.4,2,1,2,0.8417508417508399,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,0,,,,,,,,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,20201020084500,https://www.arabianbusiness.com/banking-finance/453414-why-cash-could-soon-be-thing-of-the-past
952349202,20201013,202010,2020,2020.7753,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,20,20,2,1,3.0,5,1,5,0.77319587628866,3,"University Of Denver, Colorado, United States",US,USCO,CO031,39.6777,-104.961,184869,0,,,,,,,,3,"University Of Denver, Colorado, United States",US,USCO,,39.6777,-104.961,184869,20201020084500,https://www.du.edu/news/covid-19-update-flu-vaccinations-campus-starting-today
952349203,20201013,202010,2020,2020.7753,CVL,COMMUNITY,,,,,,CVL,,,EDU,STUDENT,,,,,,EDU,,,1,20,20,2,1,3.0,5,1,5,0.77319587628866,2,"Colorado, United States",US,USCO,,39.0646,-105.32700000000001,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.32700000000001,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.32700000000001,CO,20201020084500,https://www.du.edu/news/covid-19-update-flu-vaccinations-campus-starting-today
952349204,20201013,202010,2020,2020.7753,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,71,71,7,2,7.4,1,1,1,0.8417508417508399,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,0,,,,,,,,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,20201020084500,https://www.arabianbusiness.com/banking-finance/453414-why-cash-could-soon-be-thing-of-the-past
952349205,20201013,202010,2020,2020.7753,IGOUNOREF,THE UN,,UNO,,,,IGO,REF,,IGOUNOREFHCR,UNHCR,,UNO,,,,IGO,REF,,1,12,12,1,1,-0.4,10,1,10,-7.022471910112361,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,20201020084500,http://muslimnews.co.uk/news/health-and-science/12m-children-school-due-virus-conflict-sahel/
952349206,20201013,202010,2020,2020.7753,IGOUNOREF,THE UN,,UNO,,,,IGO,REF,,IGOUNOREFHCR,UNHCR,,UNO,,,,IGO,REF,,1,20,20,2,1,3.0,8,1,8,-7.022471910112361,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,4,"Copenhagen, Køavn*, Denmark",DA,DA05,15213,55.6667,12.5833,-2745636,20201020084500,http://muslimnews.co.uk/news/health-and-science/12m-children-school-due-virus-conflict-sahel/
952349207,20201013,202010,2020,2020.7753,IGOUNOREF,THE UN,,UNO,,,,IGO,REF,,IGOUNOREFHCR,UNHCR,,UNO,,,,IGO,REF,,1,20,20,2,1,3.0,2,1,2,-7.022471910112361,1,Niger,NG,NG,,16.0,8.0,NG,1,Niger,NG,NG,,16.0,8.0,NG,1,Niger,NG,NG,,16.0,8.0,NG,20201020084500,http://muslimnews.co.uk/news/health-and-science/12m-children-school-due-virus-conflict-sahel/
952349208,20201013,202010,2020,2020.7753,INDGOV,MAHARASHTRA,IND,,,,,GOV,,,GOV,CHIEF MINISTER,,,,,,GOV,,,1,31,31,3,1,5.2,10,1,10,-0.41841004184101,0,,,,,,,,0,,,,,,,,0,,,,,,,,20201020084500,https://www.ndtv.com/india-news/sharad-pawar-on-maharashtra-governor-bhagat-singh-koshyaris-letter-anyone-with-self-respect-wont-continue-2312766
952349209,20201013,202010,2020,2020.7753,LEG,CONGRESS,,,,,,LEG,,,INDGOV,MAHARASHTRA,IND,,,,,GOV,,,1,111,111,11,3,-2.0,10,1,10,-0.41841004184101,0,,,,,,,,0,,,,,,,,0,,,,,,,,20201020084500,https://www.ndtv.com/india-news/sharad-pawar-on-maharashtra-governor-bhagat-singh-koshyaris-letter-anyone-with-self-respect-wont-continue-2312766
952349210,20201013,202010,2020,2020.7753,MNCFINMED,NOKIA,FIN,,,,,MNC,MED,,BUS,COMPANY,,,,,,BUS,,,1,71,71,7,2,7.4,10,1,10,0.40983606557377006,1,Finland,FI,FI,,64.0,26.0,FI,1,Finland,FI,FI,,64.0,26.0,FI,1,Finland,FI,FI,,64.0,26.0,FI,20201020084500,https://yourstory.com:443/2020/10/nokia-build-moon-first-4g-cell-network-nasa-programme
952349211,20201013,202010,2020,2020.7753,MNCFINMED,NOKIA,FIN,,,,,MNC,MED,,USAGOV,NASA,USA,,,,,GOV,,,1,60,60,6,2,6.0,10,1,10,0.40983606557377006,1,Finland,FI,FI,,64.0,26.0,FI,1,Finland,FI,FI,,64.0,26.0,FI,1,Finland,FI,FI,,64.0,26.0,FI,20201020084500,https://yourstory.com:443/2020/10/nokia-build-moon-first-4g-cell-network-nasa-programme
952349212,20201013,202010,2020,2020.7753,MNCFINMED,NOKIA,FIN,,,,,MNC,MED,,USAGOV,NASA,USA,,,,,GOV,,,1,84,84,8,2,7.0,10,1,10,0.40983606557377006,1,Finland,FI,FI,,64.0,26.0,FI,1,Finland,FI,FI,,64.0,26.0,FI,1,Finland,FI,FI,,64.0,26.0,FI,20201020084500,https://yourstory.com:443/2020/10/nokia-build-moon-first-4g-cell-network-nasa-programme
952349213,20201013,202010,2020,2020.7753,SGP,SINGAPORE,SGP,,,,,,,,,,,,,,,,,,0,80,80,8,2,5.0,4,1,4,-2.6239067055393597,1,Singapore,SN,SN,,1.366667,103.8,SN,0,,,,,,,,1,Hong Kong,HK,HK,,22.25,114.16666699999999,HK,20201020084500,http://www.msn.com/en-us/news/world/heathrow-offers-pre-departure-tests-as-clamor-grows-for-restart/ar-BB1acq5y
952349214,20201013,202010,2020,2020.7753,SGP,SINGAPORE,SGP,,,,,,,,CVL,TRAVELER,,,,,,CVL,,,0,80,80,8,2,5.0,4,1,4,-2.6239067055393597,1,Singapore,SN,SN,,1.366667,103.8,SN,4,"Fiumicino, Emilia-Romagna, Italy",IT,IT05,18342,44.1211,12.4175,-117590,1,Hong Kong,HK,HK,,22.25,114.16666699999999,HK,20201020084500,http://www.msn.com/en-us/news/world/heathrow-offers-pre-departure-tests-as-clamor-grows-for-restart/ar-BB1acq5y
952349215,20201013,202010,2020,2020.7753,SGP,SINGAPORE,SGP,,,,,,,,CVL,TRAVELER,,,,,,CVL,,,0,80,80,8,2,5.0,1,1,1,-2.6239067055393597,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Hong Kong,HK,HK,,22.25,114.16666699999999,HK,1,Singapore,SN,SN,,1.366667,103.8,SN,20201020084500,http://www.msn.com/en-us/news/world/heathrow-offers-pre-departure-tests-as-clamor-grows-for-restart/ar-BB1acq5y
952349216,20201013,202010,2020,2020.7753,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,2,1,2,-7.60736196319018,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.33200000000001,1512650,0,,,,,,,,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.33200000000001,1512650,20201020084500,https://lmtribune.com/opinion/barr-will-be-remembered-but-for-the-wrong-reasons/article_bbf8e8cd-da35-5984-9b10-bfbc5bb48864.html
952349217,20201013,202010,2020,2020.7753,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,2,1,2,-7.60736196319018,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,0,,,,,,,,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.33200000000001,1512650,20201020084500,https://lmtribune.com/opinion/barr-will-be-remembered-but-for-the-wrong-reasons/article_bbf8e8cd-da35-5984-9b10-bfbc5bb48864.html
952349218,20201013,202010,2020,2020.7753,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-7.60736196319018,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.33200000000001,1512650,0,,,,,,,,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.33200000000001,1512650,20201020084500,https://lmtribune.com/opinion/barr-will-be-remembered-but-for-the-wrong-reasons/article_bbf8e8cd-da35-5984-9b10-bfbc5bb48864.html
952349219,20201013,202010,2020,2020.7753,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-7.60736196319018,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,0,,,,,,,,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.33200000000001,1512650,20201020084500,https://lmtribune.com/opinion/barr-will-be-remembered-but-for-the-wrong-reasons/article_bbf8e8cd-da35-5984-9b10-bfbc5bb48864.html
952349220,20201013,202010,2020,2020.7753,USA,MAINE,USA,,,,,,,,GOV,KING,,,,,,GOV,,,1,10,10,1,1,0.0,6,1,6,0.16920473773265002,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20201020084500,https://www.pressherald.com/2020/10/20/our-view-schools-need-flexibility-to-spend-federal-aid/
952349221,20201013,202010,2020,2020.7753,USA,MAINE,USA,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,1,10,10,1,1,0.0,2,1,2,0.16920473773265002,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20201020084500,https://www.pressherald.com/2020/10/20/our-view-schools-need-flexibility-to-spend-federal-aid/
